time,subject,fuzzer,run,cov_type,cov
1662671490,dnsmasq,snapfuzz,2,l_per,11.2
1662671490,dnsmasq,snapfuzz,2,l_abs,368
1662671490,dnsmasq,snapfuzz,2,b_per,5.6
1662671490,dnsmasq,snapfuzz,2,b_abs,106
1662671615,dnsmasq,snapfuzz,2,l_per,11.2
1662671615,dnsmasq,snapfuzz,2,l_abs,368
1662671615,dnsmasq,snapfuzz,2,b_per,5.6
1662671615,dnsmasq,snapfuzz,2,b_abs,106
1662671812,dnsmasq,snapfuzz,2,l_per,11.2
1662671812,dnsmasq,snapfuzz,2,l_abs,368
1662671812,dnsmasq,snapfuzz,2,b_per,5.6
1662671812,dnsmasq,snapfuzz,2,b_abs,106
1662672120,dnsmasq,snapfuzz,2,l_per,11.2
1662672120,dnsmasq,snapfuzz,2,l_abs,368
1662672120,dnsmasq,snapfuzz,2,b_per,5.6
1662672120,dnsmasq,snapfuzz,2,b_abs,106
1662672284,dnsmasq,snapfuzz,2,l_per,11.2
1662672284,dnsmasq,snapfuzz,2,l_abs,368
1662672284,dnsmasq,snapfuzz,2,b_per,5.6
1662672284,dnsmasq,snapfuzz,2,b_abs,106
1662672509,dnsmasq,snapfuzz,2,l_per,11.2
1662672509,dnsmasq,snapfuzz,2,l_abs,368
1662672509,dnsmasq,snapfuzz,2,b_per,5.6
1662672509,dnsmasq,snapfuzz,2,b_abs,106
1662673010,dnsmasq,snapfuzz,2,l_per,11.2
1662673010,dnsmasq,snapfuzz,2,l_abs,368
1662673010,dnsmasq,snapfuzz,2,b_per,5.6
1662673010,dnsmasq,snapfuzz,2,b_abs,106
1662674111,dnsmasq,snapfuzz,2,l_per,11.2
1662674111,dnsmasq,snapfuzz,2,l_abs,368
1662674111,dnsmasq,snapfuzz,2,b_per,5.6
1662674111,dnsmasq,snapfuzz,2,b_abs,106
1662674583,dnsmasq,snapfuzz,2,l_per,20.7
1662674583,dnsmasq,snapfuzz,2,l_abs,682
1662674583,dnsmasq,snapfuzz,2,b_per,11.0
1662674583,dnsmasq,snapfuzz,2,b_abs,208
1662675424,dnsmasq,snapfuzz,2,l_per,20.7
1662675424,dnsmasq,snapfuzz,2,l_abs,682
1662675424,dnsmasq,snapfuzz,2,b_per,11.0
1662675424,dnsmasq,snapfuzz,2,b_abs,208
1662675759,dnsmasq,snapfuzz,2,l_per,20.7
1662675759,dnsmasq,snapfuzz,2,l_abs,682
1662675759,dnsmasq,snapfuzz,2,b_per,11.0
1662675759,dnsmasq,snapfuzz,2,b_abs,208
1662677322,dnsmasq,snapfuzz,2,l_per,20.7
1662677322,dnsmasq,snapfuzz,2,l_abs,682
1662677322,dnsmasq,snapfuzz,2,b_per,11.0
1662677322,dnsmasq,snapfuzz,2,b_abs,208
1662677636,dnsmasq,snapfuzz,2,l_per,20.7
1662677636,dnsmasq,snapfuzz,2,l_abs,682
1662677636,dnsmasq,snapfuzz,2,b_per,11.0
1662677636,dnsmasq,snapfuzz,2,b_abs,208
1662678030,dnsmasq,snapfuzz,2,l_per,20.8
1662678030,dnsmasq,snapfuzz,2,l_abs,686
1662678030,dnsmasq,snapfuzz,2,b_per,11.4
1662678030,dnsmasq,snapfuzz,2,b_abs,216
1662680098,dnsmasq,snapfuzz,2,l_per,21.5
1662680098,dnsmasq,snapfuzz,2,l_abs,711
1662680098,dnsmasq,snapfuzz,2,b_per,12.0
1662680098,dnsmasq,snapfuzz,2,b_abs,227
1662685080,dnsmasq,snapfuzz,2,l_per,21.5
1662685080,dnsmasq,snapfuzz,2,l_abs,711
1662685080,dnsmasq,snapfuzz,2,b_per,12.0
1662685080,dnsmasq,snapfuzz,2,b_abs,227
1662687844,dnsmasq,snapfuzz,2,l_per,21.5
1662687844,dnsmasq,snapfuzz,2,l_abs,711
1662687844,dnsmasq,snapfuzz,2,b_per,12.0
1662687844,dnsmasq,snapfuzz,2,b_abs,227
1662688148,dnsmasq,snapfuzz,2,l_per,21.5
1662688148,dnsmasq,snapfuzz,2,l_abs,711
1662688148,dnsmasq,snapfuzz,2,b_per,12.0
1662688148,dnsmasq,snapfuzz,2,b_abs,227
1662688454,dnsmasq,snapfuzz,2,l_per,21.5
1662688454,dnsmasq,snapfuzz,2,l_abs,711
1662688454,dnsmasq,snapfuzz,2,b_per,12.0
1662688454,dnsmasq,snapfuzz,2,b_abs,227
1662694469,dnsmasq,snapfuzz,2,l_per,23.2
1662694469,dnsmasq,snapfuzz,2,l_abs,766
1662694469,dnsmasq,snapfuzz,2,b_per,13.9
1662694469,dnsmasq,snapfuzz,2,b_abs,264
1662670725,dnsmasq,snapfuzz,3,l_per,4.1
1662670725,dnsmasq,snapfuzz,3,l_abs,134
1662670725,dnsmasq,snapfuzz,3,b_per,1.8
1662670725,dnsmasq,snapfuzz,3,b_abs,35
1662670725,dnsmasq,snapfuzz,3,l_per,4.1
1662670725,dnsmasq,snapfuzz,3,l_abs,134
