time,subject,fuzzer,run,cov_type,cov
1662357857,tinydtls,aflnet,2,b_per,8.3
1662357857,tinydtls,aflnet,2,b_abs,157
1662357859,tinydtls,aflnet,2,l_per,16.3
1662357859,tinydtls,aflnet,2,l_abs,538
1662357859,tinydtls,aflnet,2,b_per,8.3
1662357859,tinydtls,aflnet,2,b_abs,157
1662358078,tinydtls,aflnet,2,l_per,25.6
1662358078,tinydtls,aflnet,2,l_abs,844
1662358078,tinydtls,aflnet,2,b_per,16.7
1662358078,tinydtls,aflnet,2,b_abs,317
1662358345,tinydtls,aflnet,2,l_per,26.0
1662358345,tinydtls,aflnet,2,l_abs,858
1662358345,tinydtls,aflnet,2,b_per,17.8
1662358345,tinydtls,aflnet,2,b_abs,338
1662359254,tinydtls,aflnet,2,l_per,26.4
1662359254,tinydtls,aflnet,2,l_abs,871
1662359254,tinydtls,aflnet,2,b_per,18.4
1662359254,tinydtls,aflnet,2,b_abs,349
1662362696,tinydtls,aflnet,2,l_per,27.1
1662362696,tinydtls,aflnet,2,l_abs,896
1662362696,tinydtls,aflnet,2,b_per,19.5
1662362696,tinydtls,aflnet,2,b_abs,370
1662363758,tinydtls,aflnet,2,l_per,27.2
1662363758,tinydtls,aflnet,2,l_abs,899
1662363758,tinydtls,aflnet,2,b_per,19.8
1662363758,tinydtls,aflnet,2,b_abs,376
1662364341,tinydtls,aflnet,2,l_per,27.3
1662364341,tinydtls,aflnet,2,l_abs,901
1662364341,tinydtls,aflnet,2,b_per,19.9
1662364341,tinydtls,aflnet,2,b_abs,377
1662357855,tinydtls,aflnet,3,l_per,16.2
1662357855,tinydtls,aflnet,3,l_abs,534
1662357855,tinydtls,aflnet,3,b_per,8.2
1662357855,tinydtls,aflnet,3,b_abs,155
1662357858,tinydtls,aflnet,3,l_per,16.2
1662357858,tinydtls,aflnet,3,l_abs,534
1662357858,tinydtls,aflnet,3,b_per,8.2
1662357858,tinydtls,aflnet,3,b_abs,155
1662357859,tinydtls,aflnet,3,l_per,16.3
1662357859,tinydtls,aflnet,3,l_abs,538
1662357859,tinydtls,aflnet,3,b_per,8.3
1662357859,tinydtls,aflnet,3,b_abs,157
1662357861,tinydtls,aflnet,3,l_per,16.3
1662357861,tinydtls,aflnet,3,l_abs,538
1662357861,tinydtls,aflnet,3,b_per,8.3
1662357861,tinydtls,aflnet,3,b_abs,157
1662358080,tinydtls,aflnet,3,l_per,25.5
1662358080,tinydtls,aflnet,3,l_abs,842
1662358080,tinydtls,aflnet,3,b_per,16.5
1662358080,tinydtls,aflnet,3,b_abs,314
1662358293,tinydtls,aflnet,3,l_per,26.3
1662358293,tinydtls,aflnet,3,l_abs,868
1662358293,tinydtls,aflnet,3,b_per,18.1
1662358293,tinydtls,aflnet,3,b_abs,344
1662358657,tinydtls,aflnet,3,l_per,26.9
1662358657,tinydtls,aflnet,3,l_abs,889
1662358657,tinydtls,aflnet,3,b_per,19.1
1662358657,tinydtls,aflnet,3,b_abs,363
1662359120,tinydtls,aflnet,3,l_per,27.1
1662359120,tinydtls,aflnet,3,l_abs,896
1662359120,tinydtls,aflnet,3,b_per,19.7
