time,subject,fuzzer,run,cov_type,cov
1662606099,live555,snapfuzz,3,b_abs,2707
1662607672,live555,snapfuzz,3,l_per,25.4
1662607672,live555,snapfuzz,3,l_abs,5459
1662607672,live555,snapfuzz,3,b_per,16.5
1662607672,live555,snapfuzz,3,b_abs,2716
1662611421,live555,snapfuzz,3,l_per,25.4
1662611421,live555,snapfuzz,3,l_abs,5466
1662611421,live555,snapfuzz,3,b_per,16.5
1662611421,live555,snapfuzz,3,b_abs,2722
1662614556,live555,snapfuzz,3,l_per,25.4
1662614556,live555,snapfuzz,3,l_abs,5466
1662614556,live555,snapfuzz,3,b_per,16.5
1662614556,live555,snapfuzz,3,b_abs,2722
1662617027,live555,snapfuzz,3,l_per,25.5
1662617027,live555,snapfuzz,3,l_abs,5486
1662617027,live555,snapfuzz,3,b_per,16.6
1662617027,live555,snapfuzz,3,b_abs,2739
1662619977,live555,snapfuzz,3,l_per,25.5
1662619977,live555,snapfuzz,3,l_abs,5488
1662619977,live555,snapfuzz,3,b_per,16.7
1662619977,live555,snapfuzz,3,b_abs,2742
1662625034,live555,snapfuzz,3,l_per,25.5
1662625034,live555,snapfuzz,3,l_abs,5495
1662625034,live555,snapfuzz,3,b_per,16.7
1662625034,live555,snapfuzz,3,b_abs,2749
1662628339,live555,snapfuzz,3,l_per,25.5
1662628339,live555,snapfuzz,3,l_abs,5495
1662628339,live555,snapfuzz,3,b_per,16.7
1662628339,live555,snapfuzz,3,b_abs,2750
1662599659,live555,snapfuzz,4,l_per,14.5
1662599659,live555,snapfuzz,4,l_abs,3094
1662599659,live555,snapfuzz,4,b_per,8.7
1662599659,live555,snapfuzz,4,b_abs,1434
1662599659,live555,snapfuzz,4,l_per,15.1
1662599659,live555,snapfuzz,4,l_abs,3237
1662599659,live555,snapfuzz,4,b_per,8.9
1662599659,live555,snapfuzz,4,b_abs,1471
1662599659,live555,snapfuzz,4,l_per,18.1
1662599659,live555,snapfuzz,4,l_abs,3887
1662599659,live555,snapfuzz,4,b_per,10.8
1662599659,live555,snapfuzz,4,b_abs,1778
1662599659,live555,snapfuzz,4,l_per,20.6
1662599659,live555,snapfuzz,4,l_abs,4411
1662599659,live555,snapfuzz,4,b_per,12.1
